TPD52,MARCKSL1
TPD52,TPBG
TPD52,CNNM4
TPD52,CTIF
TPD52,MTL5
TPD52,RAB3IP
TPD52,ZNRF2
TPD52,hsa-mir-378
TPD52,IRAK2
TPD52,ABHD17C
TPD52,STBD1
TPD52,MRAS
TPD52,KLF15
TPD52,EFNB1
TPD52,MAP7D3
TPD52,INPP5K
TPD52,SYNPO
TPD52,MLYCD
TPD52,PPAT
TPD52,NMT2
TPD52,HADHA
TPD52,PRRT4
TPD52,ZNF764
TPD52,FAM102A
TPD52,ELMOD3
TPD52,TOMM34
TPD52,HN1L
TPD52,C12orf66
TPD52,ARF6
TPD52,NCOA5
TPD52,DTX1
TPD52,ARFGEF1
TPD52,CCDC69
TPD52,NAT10
TPD52,ACO1
TPD52,EZR
HOOK1,ERBB3
HOOK1,CDH1
HOOK1,RBM11
HOOK1,PRLR
HOOK1,KIAA0895
HOOK1,IRF6
HOOK1,TFAP2A
HOOK1,hsa-mir-200c
HOOK1,MYB
HOOK1,100133991
HOOK1,INADL
HOOK1,SHROOM3
HOOK1,PROM2
HOOK1,PLS1
HOOK1,ZYG11A
HOOK1,RNF43
HOOK1,NEBL
HOOK1,CDS1
HOOK1,RAB11FIP4
HOOK1,CNNM4
HOOK1,ELF3
HOOK1,EPN3
HOOK1,TACSTD2
HOOK1,IQCH
HOOK1,PARD6B
HOOK1,SYCP2
HOOK1,SLC38A1
HOOK1,MAP3K9
HOOK1,PRKCI
HOOK1,CHMP4C
HOOK1,ZNF107
HOOK1,RPS6KA6
HOOK1,MICALCL
HOOK1,MYO5B
HOOK1,RCAN3
HOOK1,KRT80
HOOK1,LMX1B
HOOK1,ANK3
HOOK1,KHDRBS1
HOOK1,NUP62CL
HOOK1,HDAC1
HOOK1,BSPRY
HOOK1,FAXC
HOOK1,SAMD12
HOOK1,DSP
HOOK1,FAM160A1
HOOK1,SVIP
HOOK1,FAM127A
BSPRY,TFAP2A
BSPRY,PRRG4
BSPRY,TMPRSS13
BSPRY,SPINT2
BSPRY,ELF3
BSPRY,DDX31
BSPRY,MYO5B
BSPRY,DSP
BSPRY,hsa-mir-200c
BSPRY,SPINT1
BSPRY,CHMP4C
BSPRY,MYCL
BSPRY,SHROOM3
BSPRY,MYB
BSPRY,GeneSymbol
BSPRY,CD24
BSPRY,CLDN4
BSPRY,CCDC120
BSPRY,HDAC1
BSPRY,FAM83H
BSPRY,RAB11FIP4
BSPRY,TRAF4
BSPRY,SEMA4A
BSPRY,C10orf35
BSPRY,ERBB3
BSPRY,TRIM46
BSPRY,ERP27
BSPRY,IRF6
BSPRY,ST6GALNAC5
BSPRY,TRIM14
BSPRY,CARD14
BSPRY,DLG3
BSPRY,CDS1
BSPRY,LPAR2
BSPRY,CLDN7
BSPRY,PPP1R13L
BSPRY,DERL3
BSPRY,PRRG2
BSPRY,RHPN2
BSPRY,SUSD4
BSPRY,HOOK1
BSPRY,SP6
BSPRY,CDK20
BSPRY,CXADR
BSPRY,FAM227A
BSPRY,MAP3K9
STYK1,GALNT3
STYK1,hsa-mir-200c
STYK1,TRIM36
STYK1,MYO5B
STYK1,FAM60A
STYK1,PANX2
STYK1,ZDHHC23
STYK1,550112
STYK1,AFMID
STYK1,SDR42E1
STYK1,RASGEF1A
STYK1,RAB39B
STYK1,SRD5A1
STYK1,SHROOM3
STYK1,ZNF140
STYK1,CARD14
FAM83H,ARHGAP39
FAM83H,SLC2A1
FAM83H,SPINT1
FAM83H,CFL2
FAM83H,E2F5
FAM83H,STRBP
FAM83H,FHL1
FAM83H,348926
FAM83H,MAPK13
FAM83H,MAL2
FAM83H,SAMD10
FAM83H,SAPCD2
FAM83H,SAMD12
FAM83H,EPM2A
FAM83H,C2orf15
FAM83H,RCC2
FAM83H,PTBP1
FAM83H,RAB11FIP4
FAM83H,HN1L
FAM83H,hsa-mir-200c
FAM83H,CCDC64
FAM83H,EPN3
FAM83H,FEZ2
FAM83H,C10orf35
FAM83H,RHPN1
FAM83H,MARCKSL1
FAM83H,SIRT2
FAM83H,CLDN4
FAM83H,FNDC5
FAM83H,BSPRY
FAM83H,LRRC8E
FAM83H,ZNF106
FAM83H,ACAT1
FAM83H,TBX15
FAM83H,MLYCD
FAM83H,SYPL2
FAM83H,78998
FAM83H,FANCD2
FAM83H,HADHB
FAM83H,NIPSNAP1
FAM83H,SDC1
FAM83H,5820
FAM83H,FAM84B
FAM83H,GID8
FAM83H,MYO5B
FAM83H,KLHL31
FAM83H,SLC25A22
FAM83H,MEF2C
FAM83H,PRRG4
FAM83H,CDS1
FAM83H,TRIM14
FAM83H,DDR1
FAM83H,170958
FAM83H,S100A14
FAM83H,LPAR2
FAM83H,SHROOM2
FAM83H,CARD14
FAM83H,LDB3
FAM83H,DDIT4L
FAM83H,KIAA1522
FAM83H,CLDN7
FAM83H,DLG3
FAM83H,NCOA5
FAM83H,SPINT2
FAM83H,SPIRE2
FAM83H,TUFT1
FAM83H,CHMP4C
FAM83H,CELSR1
FAM83H,ARF3
FAM83H,LY6E
FAM83H,FBXO41
FAM83H,HDAC1
FAM83H,TRAF4
FAM83H,FAM86C1
FAM83H,PYCRL
FAM83H,TRIM46
FAM83H,ZNF544
FAM83H,hsa-mir-378
FAM83H,GANAB
FAM83H,AK3
FAM83H,FAM102A
FAM83H,SRL
FAM83H,SUCLA2
FAM83H,RHOQ
FAM83H,RASSF7
FAM83H,92659
FAM83H,PPP3CB
FAM83H,FLVCR1
FAM83H,RNF4
FAM83H,MANEAL
FAM83H,PRLR
FAM83H,FANCF
GeneSymbol,hsa-mir-200c
GeneSymbol,DERL3
GeneSymbol,EVA1A
GeneSymbol,FBXL16
GeneSymbol,OLR1
GeneSymbol,TFAP2A
GeneSymbol,FXYD3
GeneSymbol,SPINT2
GeneSymbol,BSPRY
GeneSymbol,RAB17
GeneSymbol,PRRG2
GeneSymbol,F2RL2
GeneSymbol,SPINT1
GeneSymbol,ERBB3
GeneSymbol,DLG3
GeneSymbol,S100A14
GeneSymbol,CLDN7
GeneSymbol,PROM2
GeneSymbol,ANKRD22
CHMP4C,BSPRY
CHMP4C,E2F5
CHMP4C,FAM60A
CHMP4C,5820
CHMP4C,SUDS3
CHMP4C,TRIM36
CHMP4C,PDE4DIP
CHMP4C,LRRC1
CHMP4C,GRHL1
CHMP4C,OGDH
CHMP4C,NEBL
CHMP4C,SEC23A
CHMP4C,730101
CHMP4C,HOOK1
CHMP4C,MAP4
CHMP4C,TFAP2C
CHMP4C,ARHGEF5
CHMP4C,hsa-mir-200c
CHMP4C,TFAP2A
CHMP4C,LMCD1
CHMP4C,ATXN7L3B
CHMP4C,STK26
CHMP4C,SNTA1
CHMP4C,CASP2
CHMP4C,SEMA4A
CHMP4C,MTMR1
CHMP4C,PLXNA2
CHMP4C,WWC1
CHMP4C,ZNF782
CHMP4C,hsa-mir-22
CHMP4C,LRRC8D
CHMP4C,GLTP
CHMP4C,C10orf35
CHMP4C,TMPRSS13
CHMP4C,CDS1
CHMP4C,SPIN4
CHMP4C,ZNF627
CHMP4C,ZNF233
CHMP4C,FAXC
CHMP4C,FBXO41
CHMP4C,CD99L2
CHMP4C,SAMD10
CHMP4C,CLDN4
CHMP4C,RHPN2
CHMP4C,TRAPPC2
CHMP4C,FAM83H
CHMP4C,SHANK2
CHMP4C,283120
CHMP4C,SH3YL1
CHMP4C,CCDC120
CHMP4C,MSI1
CHMP4C,PTBP3
5820,NUP210
5820,E2F5
5820,TPD52
5820,ZNF544
5820,CHMP4C
5820,SLC4A5
5820,NCOA5
5820,FAM83H
5820,C10orf35
5820,KRT80
5820,SETD7
5820,388796
5820,FANCD2
5820,MARCKSL1
5820,RHPN2
5820,23642
5820,CD99L2
5820,NOLC1
5820,SSX2IP
5820,TOB2
5820,hsa-mir-200c
5820,GINS2
5820,RGS3
5820,FAM60A
5820,HDAC1
5820,TK2
5820,DKC1
5820,GLS2
5820,RAB39B
5820,SCAMP5
5820,PSRC1
5820,441194
5820,DNAJC9
5820,PGM1
5820,100125556
5820,MARS2
5820,FBXO41
5820,MGME1
5820,170958
5820,DDX31
5820,SNTA1
5820,PSD
5820,TMEM184A
5820,729375
5820,RETSAT
5820,SHROOM2
5820,SLC7A5
5820,RTN4
5820,UBE2D4
5820,SYCP2
5820,RBM23
5820,DHX34
5820,ACO1
5820,CABLES2
5820,CDK20
5820,TOMM34
5820,GID8
5820,NIFK
5820,MYO1C
5820,MANEAL
5820,HSF2BP
5820,EIF4E3
5820,ZNF250
5820,645332
5820,RNF44
5820,92659
5820,NAA40
5820,CASP2
5820,AFAP1L1
5820,QTRTD1
5820,MTL5
5820,CARD14
5820,VAMP3
5820,MREG
5820,PTPRM
5820,NETO2
5820,AHCY
5820,MAP6D1
5820,SUSD4
5820,YRDC
5820,SNX21
5820,ALPK3
5820,CELSR2
5820,IRX5
5820,PPAT
5820,C12orf76
5820,STBD1
5820,CAT
5820,ARHGAP39
5820,LRRC8E
5820,IFT81
5820,TMEM79
5820,ZNF485
TOMM34,HMGN1
TOMM34,ADRBK2
TOMM34,YTHDF1
TOMM34,TP53RK
TOMM34,SLC35C2
TOMM34,SLC7A5
TOMM34,SDC4
TOMM34,DIABLO
TOMM34,HPRT1
TOMM34,ST6GALNAC6
TOMM34,NCOA5
TOMM34,100134713
TOMM34,ADRB2
TOMM34,TLN2
TOMM34,YPEL2
TOMM34,NATD1
TOMM34,TNS1
TOMM34,GID8
TOMM34,RAB15
TOMM34,IRX5
TOMM34,78998
TOMM34,hsa-mir-200c
TOMM34,GINS2
TOMM34,HSBP1
TOMM34,CABLES2
TOMM34,CAMK2N2
TOMM34,ALPK3
TOMM34,TOB2
TOMM34,METTL1
TOMM34,RNPS1
TOMM34,FANCL
TOMM34,NIFK
TOMM34,AHCY
TOMM34,DKC1
TOMM34,5820
TOMM34,100125556
TOMM34,RERE
TOMM34,SBK1
TOMM34,SAMD10
